,Lagrangian mass,Radius,Density,Temperature,Pressure,Luminosity,E generation rate,Opacity,Adiabatic temperature gradient,Actual temperature gradient,Energy transport
167,5.713449428234839e+31,35964822016.76679,2.035225356236887,4586708.425618287,1262657196996979.0,8.813468722717942e+30,0.001664452065742736,1.769778842241625,0.4,0.4,c
168,5.774684036475932e+31,36202901754.02897,2.038269778963363,4578433.7660195995,1262256970838574.8,8.826994744886384e+30,0.0016487817392152543,1.7744333589827934,0.4,0.4,c
169,5.836574934283121e+31,36442400339.90305,2.0412794161428174,4570245.659947526,1261852455206290.0,8.84040124136704e+30,0.0016333712490676077,1.7790875446879038,0.4,0.4,c
170,5.8991291555218925e+31,36683325121.78276,2.0442540714853,4562143.58600489,1261443604127152.0,8.853690620274405e+30,0.0016182160841583448,1.783741349016255,0.4,0.4,c
171,5.962353809444067e+31,36925683465.217804,2.0471935550177474,4554127.015606034,1261030371135466.5,8.866865246125908e+30,0.001603311800582181,1.7883947232977822,0.4,0.4,c
172,6.026256081495613e+31,37169482753.78781,2.0500976830227677,4546195.413260271,1260612709267538.8,8.879927440665598e+30,0.0015886540211412052,1.7930476205260366,0.4,0.4,c
173,6.090843234133561e+31,37414730388.98193,2.0529662779736704,4538348.236852893,1260190571056333.2,8.892879483675652e+30,0.001574238434797391,1.7976999953503583,0.4,0.4,c
174,6.156122607651235e+31,37661433790.08408,2.055799168465854,4530584.937923629,1259763908526080.8,8.905723613775727e+30,0.0015600607961074639,1.8023518040672466,0.4,0.4,c
175,6.222101621012316e+31,37909600394.06378,2.0585961891446347,4522904.961942497,1259332673186827.5,8.918462029210199e+30,0.0015461169246415124,1.8070030046109484,0.4,0.4,c
176,6.28878777269431e+31,38159237655.47258,2.0613571806295994,4515307.748582939,1258896816028920.5,8.931096888623343e+30,0.001532402704386355,1.8116535565432748,0.4,0.4,c
177,6.35618864154059e+31,38410353046.34611,2.064081989435609,4507792.7319921795,1258456287517440.0,8.94363031182251e+30,0.0015189140831349292,1.8163034210426676,0.4,0.4,c
178,6.424311887621578e+31,38662954056.11164,2.066770467890534,4500359.341058717,1258011037586570.5,8.956064380529375e+30,0.0015056470718626707,1.8209525608925363,0.4,0.4,c
179,6.493165253105612e+31,38917048191.501236,2.0694224740498233,4493006.99967687,1257561015633909.5,8.968401139119306e+30,0.001492597744092001,1.8256009404688727,0.4,0.4,c
180,6.5627565631386895e+31,39172642976.47038,2.072037871608035,4485735.127008306,1257106170514716.2,8.980642595348949e+30,0.0014797622352459476,1.830248525727185,0.4,0.4,c
181,6.633093726733626e+31,39429745952.12219,2.0746165298074137,4478543.137740472,1256646450536100.8,8.992790721072097e+30,0.0014671367419917803,1.8348952841887503,0.4,0.4,c
182,6.704184737669232e+31,39688364676.63705,2.0771583233436433,4471430.442341864,1256181803451147.5,9.004847452943935e+30,0.001454717521575616,1.8395411849262056,0.4,0.4,c
183,6.776037675398586e+31,39948506725.20777,2.0796631322688732,4464396.447314045,1255712176452978.0,9.016814693113749e+30,0.0014425008911490371,1.8441861985485288,0.4,0.4,c
184,6.848660705967373e+31,40210179689.98025,2.0821308418921456,4457440.555440369,1255237516168749.5,9.028694309906197e+30,0.0014304832270882976,1.8488302971853934,0.4,0.4,c
185,6.922062082941724e+31,40473391179.9995,2.084561342677333,4450562.166031321,1254757768653590.2,9.040488138491234e+30,0.001418660964307207,1.8534734544709404,0.4,0.4,c
186,6.9962501483465645e+31,40738148821.16114,2.086954530138691,4443760.675166421,1254272879384465.5,9.0521979815428e+30,0.0014070305955643197,1.8581156455269954,0.4,0.4,c
187,7.071233333613516e+31,41004460256.168335,2.089310304734172,4437035.475932629,1253782793253984.2,9.063825609886375e+30,0.0013955886707652688,1.8627568469457316,0.4,0.4,c
188,7.147020160538949e+31,41272333144.49406,2.0916285717565835,4430385.958659192,1253287454564136.0,9.075372763135512e+30,0.0013843317962609102,1.8673970367718253,0.4,0.4,c
189,7.223619242252824e+31,41541775162.348724,2.0939092412227343,4423811.511148869,1252786807019958.2,9.086841150317457e+30,0.0013732566341420212,1.8720361944841237,0.4,0.4,c
190,7.301039284197404e+31,41812794002.65322,2.0961522277606717,4417311.518905498,1252280793723140.2,9.09823245048797e+30,0.0013623599015311467,1.8766743009768254,0.4,0.4,c
191,7.379289085116433e+31,42085397375.017166,2.0983574504951417,4410885.365357834,1251769357165558.5,9.109548313335477e+30,0.001351638369872329,1.8813113385402396,0.4,0.4,c
192,7.458377538055471e+31,42359593005.72249,2.1005248329313693,4404532.432079626,1251252439222736.5,9.120790359774655e+30,0.0013410888642192288,1.885947290841105,0.4,0.4,c
193,7.538313631372349e+31,42635388637.712265,2.1026543028373,4398252.099005883,1250729981147243.0,9.13196018252959e+30,0.0013307082625222243,1.8905821429025294,0.4,0.4,c
194,7.619106449758804e+31,42912792030.58474,2.104745792124398,4392043.744645281,1250201923562012.8,9.143059346706612e+30,0.001320493494915139,1.8952158810835467,0.4,0.4,c
195,7.700765175272709e+31,43191810960.59256,2.1067992367271344,4385906.74628869,1249668206453600.5,9.154089390356959e+30,0.0013104415430019855,1.8998484930583333,0.4,0.4,c
196,7.783299088381974e+31,43472453220.64711,2.1088145764812647,4379840.480213764,1249128769165358.2,9.165051825029374e+30,0.0013005494391442806,1.9044799677950963,0.4,0.4,c
197,7.866717569019087e+31,43754726620.32797,2.1107917550010193,4373844.321885583,1248583550390543.8,9.175948136312771e+30,0.001290814265749436,1.9091102955346708,0.4,0.4,c
198,7.951030097646939e+31,44038638985.89746,2.112730719555315,4367917.646153298,1248032488165351.8,9.186779784369106e+30,0.0012812331545606283,1.913739467768837,0.4,0.4,c
199,8.036246256336663e+31,44324198160.32013,2.1146314209430965,4362059.8274427755,1247475519861871.8,9.197548204456583e+30,0.0012718032859485977,1.9183674772183914,0.4,0.4,c
200,8.122375729856438e+31,44611412003.287285,2.116493813367923,4356270.2399451975,1246912582180970.5,9.208254807443311e+30,0.0012625218882057567,1.9229943178109832,0.4,0.4,c
201,8.209428306771956e+31,44900288391.246376,2.118317854311901,4350548.257801617,1246343611145100.2,9.21890098031157e+30,0.0012533862368430447,1.9276199846587598,0.4,0.4,c
202,8.297413880559284e+31,45190835217.43528,2.120103504409066,4344893.255283438,1245768542091024.0,9.229488086652797e+30,0.0012443936538897842,1.932244474035817,0.4,0.4,c
203,8.386342450729063e+31,45483060391.92142,2.121850727318325,4339304.606968819,1245187309662468.2,9.240017467153433e+30,0.001235541507197003,1.9368677833555055,0.4,0.4,c
204,8.476224123962723e+31,45776971841.64555,2.123559489596056,4333781.687914984,1244599847802697.5,9.250490440071771e+30,0.001226827209744502,1.9414899111475943,0.4,0.4,c
205,8.567069115261528e+31,46072577510.47038,2.1252297605684562,4328323.873826436,1244006089747003.0,9.260908301705932e+30,0.0012182482189518797,1.946110857035317,0.4,0.4,c
206,8.658887749107296e+31,46369885359.23367,2.126861512203747,4322930.541219074,1243405968015117.0,9.271272326853095e+30,0.001209802035993982,1.9507306217123395,0.4,0.4,c
207,8.751690460635556e+31,46668903365.806046,2.1284547189843237,4317601.06758021,1242799414403545.0,9.281583769260136e+30,0.001201486205120835,1.9553492069196439,0.4,0.4,c
208,8.845487796821916e+31,46969639525.15323,2.1300093577789356,4312334.831524487,1242186359977811.8,9.291843862065782e+30,0.001193298312982503,1.9599666154223683,0.4,0.4,c
209,8.940290417680447e+31,47272101849.40279,2.131525407714994,4307131.212945711,1241566735064628.0,9.302053818234447e+30,0.0011852359879589837,1.9645828509866168,0.4,0.4,c
210,9.036109097475324e+31,47576298367.915184,2.1330028500510876,4301989.593164604,1240940469243972.5,9.312214830981837e+30,0.0011772968994953818,1.9691979183562576,0.4,0.4,c
211,9.132954725945026e+31,47882237127.35921,2.1344416680497953,4296909.355072483,1240307491341089.8,9.32232807419251e+30,0.0011694787574426223,1.9738118232297344,0.4,0.4,c
212,9.230838309540378e+31,48189926191.79158,2.135841846850863,4291889.883270892,1239667729418399.0,9.33239470282947e+30,0.0011617793114038135,1.9784245722368938,0.4,0.4,c
213,9.329770972675231e+31,48499373642.74075,2.137203373344827,4286930.564207194,1239021110767318.0,9.342415853335972e+30,0.0011541963500864717,1.9830361729158785,0.4,0.4,c
214,9.429763958990497e+31,48810587579.29482,2.138526236047183,4282030.786306153,1238367561900004.2,9.35239264402963e+30,0.0011467277006608117,1.9876466336900633,0.4,0.4,c
215,9.530828632632443e+31,49123576118.19339,2.1398104249731165,4277189.940097518,1237707008540997.8,9.362326175488986e+30,0.0011393712281241746,1.9922559638450836,0.4,0.4,c
216,9.632976479543998e+31,49438347393.92341,2.141055931512923,4272407.41833965,1237039375618782.2,9.372217530932648e+30,0.001132124834671769,1.9968641735059565,0.4,0.4,c
217,9.736219108769882e+31,49754909558.81889,2.1422627483081462,4267682.6161392,1236364587257254.8,9.382067776591142e+30,0.0011249864590738728,2.001471273614318,0.4,0.4,c
218,9.840568253776438e+31,50073270783.16437,2.1434308691284993,4263014.931066888,1235682566767098.8,9.391877962071586e+30,0.0011179540760595538,2.0060772759057817,0.4,0.4,c
219,9.946035773784825e+31,50393439255.30205,2.144560288749651,4258403.763269408,1234993236637070.8,9.401649120715331e+30,0.0011110256957070803,2.0106821928874417,0.4,0.4,c
220,1.005263365511897e+32,50715423181.74261,2.145651002831903,4253848.515577483,1234296518525191.0,9.411382269948678e+30,0.0011041993628410497,2.015286037815542,0.4,0.4,c
221,1.0160374012567556e+32,51039230787.27953,2.1467030077998404,4249348.593610131,1233592333249840.2,9.421078411626796e+30,0.0010974731564363635,2.019888824673295,0.4,0.4,c
222,1.0269269090760942e+32,51364870315.106865,2.147716300722982,4244903.4058751585,1232880600780761.2,9.430738532370981e+30,0.0010908451890290973,2.0244905681489045,0.4,0.4,c
223,1.0379331265563352e+32,51692350026.940346,2.1486908791974826,4240512.363865934,1232161240229958.8,9.440363603899344e+30,0.0010843136061343401,2.02909128361377,0.4,0.4,c
224,1.0490573045478372e+32,52021678203.14185,2.1496267412289547,4236174.882154485,1231434169842513.5,9.449954583351083e+30,0.0010778765856710648,2.0336909871009006,0.4,0.4,c
225,1.0603007073071036e+32,52352863142.847015,2.1505238851164243,4231890.378480955,1230699306987289.0,9.459512413604433e+30,0.0010715323373940474,2.038289695283548,0.4,0.4,c
226,1.0716646126405169e+32,52685913164.09596,2.1513823093374502,4227658.2738394765,1229956568147533.5,9.469038023588417e+30,0.0010652791023329274,2.0428874254540674,0.4,0.4,c
227,1.083150312049439e+32,53020836603.96709,2.152202012434503,4223477.992560503,1229205868911400.8,9.478532328588517e+30,0.0010591151522383764,2.047484195503014,0.4,0.4,c
228,1.09475911087713e+32,53357641818.71376,2.1529829929025444,4219348.962389646,1228447123962344.0,9.487996230546381e+30,0.0010530387890354586,2.052080023898487,0.4,0.4,c
229,1.1064923284569765e+32,53696337183.90392,2.1537252490779366,4215270.614563074,1227680247069430.2,9.497430618353672e+30,0.0010470483442841468,2.0566749296657334,0.4,0.4,c
230,1.1183512982624844e+32,54036931094.56242,2.154428779028623,4211242.383879525,1226905151077534.5,9.506836368140172e+30,0.001041142178647073,2.0612689323670077,0.4,0.4,c
231,1.1303373680588838e+32,54379431965.31606,2.1550935804456604,4207263.708768976,1226121747897433.2,9.516214343556254e+30,0.0010353186813644127,2.0658620520817172,0.4,0.4,c
232,1.142451900056192e+32,54723848230.54125,2.155719650536109,4203334.031358042,1225329948495798.2,9.52556539604983e+30,0.0010295762697360592,2.0704543093868257,0.4,0.4,c
233,1.1546962710640822e+32,55070188344.51417,2.1563069859172974,4199452.797532136,1224529662885076.8,9.534890365137886e+30,0.001023913388610883,2.0750457253375605,0.4,0.4,c
234,1.1670718726484136e+32,55418460781.56337,2.156855582512468,4195619.456994469,1223720800113258.5,9.544190078672693e+30,0.0010183285098832667,2.0796363214484037,0.4,0.4,c
235,1.1795801112892697e+32,55768674036.22476,2.15736543544786,4191833.463321934,1222903268253547.5,9.553465353102816e+30,0.0010128201319967224,2.084226119674375,0.4,0.4,c
236,1.1922224085408598e+32,56120836623.39881,2.157836538951191,4188094.274017928,1222076974393911.2,9.562716993729025e+30,0.001007386779454717,2.088815142392628,0.4,0.4,c
237,1.2050002011931362e+32,56474957078.50997,2.1582688862515735,4184401.3505621874,1221241824626516.5,9.57194579495519e+30,0.0010020270023385737,2.0934034123843386,0.4,0.4,c
238,1.2179149414349688e+32,56831043957.668236,2.1586624694808916,4180754.158457674,1220397724037065.5,9.581152540534279e+30,0.0009967393758324446,2.097990952816914,0.4,0.4,c
239,1.2309680970192424e+32,57189105837.83265,2.159017279576608,4177152.167274591,1219544576694004.0,9.590338003809542e+30,0.0009915224997553746,2.102577787226515,0.4,0.4,c
240,1.2441611514297274e+32,57549151316.97682,2.159333306186017,4173594.850691572,1218682285637615.8,9.599502947950996e+30,0.0009863749981003389,2.107163939500883,0.4,0.4,c
241,1.2574956040495564e+32,57911189014.25631,2.159610537571979,4170081.6865341146,1217810752869010.5,9.608648126187284e+30,0.0009812955185802795,2.111749433862502,0.4,0.4,c
242,1.2709729703316875e+32,58275227570.17774,2.1598489605200855,4166612.1568103144,1216929879338982.8,9.617774282033022e+30,0.0009762827321810439,2.1163342948520785,0.4,0.4,c
243,1.284594781971197e+32,58641275646.7697,2.1600485602472728,4163185.7477439577,1216039564936750.5,9.626882149511714e+30,0.0009713353327212047,2.120918547312328,0.4,0.4,c
244,1.2983625870792333e+32,59009341927.75521,2.160209320311916,4159801.949805039,1215139708478586.0,9.635972453374325e+30,0.0009664520364187191,2.1255022163721162,0.4,0.4,c
245,1.312277950359018e+32,59379435118.725815,2.160331222525338,4156460.25773776,1214230207696312.0,9.645045909313614e+30,0.0009616315814643488,2.130085327430898,0.4,0.4,c
246,1.3263424532837398e+32,59751563947.31707,2.160414246864758,4153160.170586069,1213310959225675.8,9.654103224174296e+30,0.000956872727601776,2.134667906143504,0.4,0.4,c
247,1.3405576942761594e+32,60125737163.38557,2.160458371387694,4149901.191716809,1212381858594608.8,9.663145096159136e+30,0.0009521742557144327,2.1392499784052372,0.4,0.4,c
248,1.3549252888903324e+32,60501963539.18718,2.160463572147762,4146682.8288405235,1211442800211350.2,9.672172215031054e+30,0.0009475349674188554,2.143831570337305,0.4,0.4,c
249,1.3694468699952837e+32,60880251869.55665,2.1604298231118797,4143504.594029992,1210493677352442.0,9.681185262311317e+30,0.0009429536846646304,2.148412708272587,0.4,0.4,c
250,1.3841240879604489e+32,61260610972.08834,2.1603570960788963,4140366.0037365453,1209534382150608.8,9.690184911473914e+30,0.0009384292493407838,2.1529934187417,0.4,0.4,c
251,1.3989586108433045e+32,61643049687.31817,2.160245360599575,4137266.578804227,1208564805582493.5,9.699171828136182e+30,0.0009339605228885803,2.157573728459428,0.4,0.4,c
252,1.4139521245790093e+32,62027576878.90654,2.160094583897945,4134205.844481855,1207584837456263.5,9.708146670245769e+30,0.0009295463859206259,2.162153664311435,0.4,0.4,c
253,1.4291063331718509e+32,62414201433.82236,2.159904730794036,4131183.3304330483,1206594366399097.8,9.717110088264014e+30,0.0009251857378463192,2.166733253341334,0.4,0.4,c
254,1.4444229588890894e+32,62802932262.527885,2.1596757636278925,4128198.570744269,1205593279844516.0,9.726062725345807e+30,0.0009208774965033894,2.1713125227380523,0.4,0.4,c
255,1.4599037424565288e+32,63193778299.1646,2.159407642184961,4125251.103930947,1204581464019598.2,9.735005217516027e+30,0.0009166205977956474,2.1758914998235257,0.4,0.4,c
256,1.4755504432564189e+32,63586748501.73973,2.159100323622733,4122340.4729417353,1203558803932048.2,9.743938193842606e+30,0.000912413995336741,2.1804702120407145,0.4,0.4,c
257,1.4913648395274807e+32,63981851852.313675,2.15875376239867,4119466.22516096,1202525183357121.0,9.75286227660631e+30,0.0009082566600999048,2.185048686941916,0.4,0.4,c
258,1.507348728566859e+32,64379097357.188034,2.1583679101994027,4116627.9124093186,1201480484824423.0,9.761778081467304e+30,0.0009041475800736051,2.1896269521774077,0.4,0.4,c
259,1.5235039269344547e+32,64778494047.094315,2.1579427158711457,4113825.090942878,1200424589604557.0,9.770686217628559e+30,0.0009000857599230199,2.1942050354843796,0.4,0.4,c
260,1.5398322706594503e+32,65180050977.38322,2.1574781253513153,4111057.321450434,1199357377695623.8,9.77958728799619e+30,0.0008960702206572688,2.1987829646761905,0.4,0.4,c
261,1.5563356154488264e+32,65583777228.2145,2.1569740816013634,4108324.1690492854,1198278727809593.5,9.788481889336776e+30,0.0008920999993023219,2.2033607676319082,0.4,0.4,c
262,1.5730158368983345e+32,65989681904.74726,2.156430524540741,4105625.2032794654,1197188517358516.8,9.79737061243173e+30,0.0008881741485795057,2.207938472286163,0.4,0.4,c
263,1.5898748307057346e+32,66397774137.33067,2.155847390982013,4102959.998096501,1196086622440587.8,9.806254042228792e+30,0.0008842917365895115,2.212516106619286,0.4,0.4,c
264,1.6069145128860874e+32,66808063081.695145,2.155224614567099,4100328.131862736,1194972917826071.8,9.815132757990702e+30,0.0008804518465019076,2.217093698647742,0.4,0.4,c
265,1.6241368199895835e+32,67220557919.14377,2.1545621257045866,4097729.187337277,1193847276943069.2,9.824007333441112e+30,0.0008766535762499644,2.22167127641485,0.4,0.4,c
266,1.6415437093217118e+32,67635267856.74408,2.153859851508092,4095162.751664613,1192709571863125.5,9.832878336907811e+30,0.0008728960382307684,2.2262488679817922,0.4,0.4,c
267,1.6591371591655483e+32,68052202127.520065,2.1531177157356995,4092628.416361951,1191559673286701.2,9.841746331463305e+30,0.0008691783590106052,2.230826501418892,0.4,0.4,c
268,1.6769191690066635e+32,68471369990.64439,2.1523356387303685,4090125.7773053246,1190397450528473.8,9.850611875062826e+30,0.0008654996790354266,2.235404204797174,0.4,0.4,c
269,1.694891759760447e+32,68892780731.63072,2.1515135373613297,4087654.434714519,1189222771502478.0,9.859475520679818e+30,0.0008618591523463824,2.2399820061801954,0.4,0.4,c
270,1.713056974001619e+32,69316443662.52632,2.1506513249664576,4085213.993136857,1188035502707106.8,9.868337816438967e+30,0.0008582559463003647,2.2445599336161433,0.4,0.4,c
271,1.7314168761964488e+32,69742368122.10452,2.1497489112955477,4082804.0614298983,1186835509209932.8,9.877199305746811e+30,0.0008546892412954124,2.2491380151301947,0.4,0.4,c
272,1.7499735529374665e+32,70170563476.05743,2.1488061809220493,4080424.2935353345,1185622654632367.5,9.886060527420013e+30,0.0008511582757452623,2.2537162703999774,0.4,0.4,c
273,1.768729113180433e+32,70601039121.8242,2.1478229944035943,4078074.386133742,1184396801134174.2,9.894922016280584e+30,0.0008476623424994813,2.258294711159464,0.4,0.4,c
274,1.7876856884841043e+32,71033804493.10147,2.1467992519775936,4075753.957871333,1183157809397795.8,9.90378430372697e+30,0.0008442006548436357,2.262873365879005,0.4,0.4,c
275,1.8068454332525732e+32,71468869050.4151,2.1457348500609887,4073462.631671657,1181905538612515.5,9.9126479169162e+30,0.0008407724381670367,2.2674522629670313,0.4,0.4,c
276,1.8262105249799382e+32,71906242281.33897,2.144629681197196,4071200.034713797,1180639846458466.0,9.921513378883527e+30,0.0008373769297094676,2.2720314307638536,0.4,0.4,c
277,1.845783164497863e+32,72345933700.71274,2.1434836340038292,4068965.7984096645,1179360589090449.8,9.930381208659984e+30,0.0008340133783123288,2.276610897535662,0.4,0.4,c
278,1.86556557622579e+32,72787952850.85835,2.142296593121198,4066759.5583804264,1178067621121583.5,9.939251921387907e+30,0.0008306810441741726,2.2811906914687907,0.4,0.4,c
279,1.8855600084235647e+32,73232309301.79564,2.1410684391615864,4064580.9544321094,1176760795606788.0,9.948126028434478e+30,0.0008273791986105218,2.285770840664174,0.4,0.4,c
280,1.9057687334470367e+32,73679012651.45662,2.1397990486592184,4062429.630530429,1175439964026082.2,9.957004037503316e+30,0.0008241071238179096,2.2903513731320437,0.4,0.4,c
281,1.9261940480064074e+32,74128072525.89885,2.1384882940209025,4060305.234774879,1174104976267696.5,9.965886452744175e+30,0.0008208641126421025,2.294932316786836,0.4,0.4,c
282,1.9468382734270315e+32,74579498579.51764,2.1371360434773776,4058207.419372124,1172755680611028.2,9.974773774860782e+30,0.0008176494683503669,2.2995136994423047,0.4,0.4,c
283,1.9677037559134846e+32,75033300495.25722,2.1357421610352274,4056135.8406087295,1171391923709382.2,9.983666501216865e+30,0.0008144625044078142,2.30409554880684,0.4,0.4,c
284,1.988792866815988e+32,75489487984.82086,2.134306506429441,4054090.1588232745,1170013550572556.5,9.992565125940407e+30,0.0008113025442576524,2.308677892479,0.4,0.4,c
285,2.0101080029000042e+32,75948070788.87993,2.132828935076514,4052070.0383778764,1168620404549222.8,1.0001470140026163e+31,0.0008081689211053532,2.313260757943221,0.4,0.4,c
286,2.0316515866187273e+32,76409058677.2819,2.1313092980280786,4050075.1476291656,1167212327309115.0,1.0010382031436492e+31,0.0008050609777066468,2.3178441725657337,0.4,0.4,c
287,2.0534260663881978e+32,76872461449.25742,2.1297474419250846,4048105.158898746,1165789158825050.5,1.0019301285200531e+31,0.0008019780661592199,2.32242816359066,0.4,0.4,c
288,2.07543391686566e+32,77338288933.62624,2.128143208952418,4046159.7484431732,1164350737354734.2,1.0028228383511754e+31,0.0007989195476981837,2.3270127581362963,0.4,0.4,c
289,2.097677639230909e+32,77806550989.00224,2.1264964367939783,4044238.596423482,1162896899422371.5,1.0037163805823963e+31,0.0007958847924950929,2.3315979831915707,0.4,0.4,c
290,2.120159761470344e+32,78277257503.99744,2.1248069585882154,4042341.3868742962,1161427479800102.0,1.0046108028945723e+31,0.0007928731794605589,2.3361838656126763,0.4,0.4,c
291,2.1428828386643738e+32,78750418397.42497,2.1230746028840235,4040467.807672549,1159942311489214.8,1.0055061527133305e+31,0.0007898840960503639,2.340770432119878,0.4,0.4,c
292,2.1658494532779056e+32,79226043618.50117,2.1212991935970056,4038617.550505846,1158441225701162.5,1.006402477218216e+31,0.0007869169380749878,2.34559329234592,0.4,0.4,c
293,2.1890622154536325e+32,79704143147.04665,2.11948054996612,4036790.310840495,1156924051838392.8,1.007299823351695e+31,0.0007839711095125087,2.3507554209909904,0.4,0.4,c
294,2.2125237633087763e+32,80184726993.68637,2.1176184865106,4034985.787889238,1155390617474952.2,1.0081982378280192e+31,0.0007810460223248343,2.355920454459456,0.4,0.4,c
295,2.2362367632350186e+32,80667805200.04892,2.115712812987162,4033203.684578699,1153840748336882.8,1.0090977671419525e+31,0.0007781410962771378,2.3610884140238126,0.4,0.4,c
296,2.2602039102013186e+32,81153387838.96474,2.1137633343475244,4031443.707516589,1152274268282432.2,1.0099984575773652e+31,0.0007752557587605174,2.3662593208791827,0.4,0.4,c
297,2.2844279280603006e+32,81641485014.66342,2.111769850696108,4029705.5669586784,1150690999282025.0,1.010900355215698e+31,0.0007723894446177681,2.3714331961406847,0.4,0.4,c
298,2.308911569857932e+32,82132106862.9702,2.109732157247968,4027988.9767755703,1149090761398025.8,1.0118035059442984e+31,0.0007695415959722182,2.3766100608409104,0.4,0.4,c
299,2.3336576181461824e+32,82625263551.5015,2.107650044286931,4026293.6544192955,1147473372764300.8,1.0127079554646341e+31,0.0007667116620595653,2.3817899359275567,0.4,0.4,c
300,2.358668885299369e+32,83120965279.85953,2.1055232971238755,4024619.3208897496,1145838649565544.2,1.0136137493003851e+31,0.0007638990990626933,2.3869728422611423,0.4,0.4,c
301,2.3839482138338976e+32,83619222279.8261,2.1033516960551273,4022965.7007009936,1144186406016378.5,1.0145209328054186e+31,0.0007611033699493352,2.392158800612861,0.4,0.4,c
302,2.4094984767310827e+32,84120044815.55556,2.101135016321031,4021332.521847443,1142516454340255.8,1.015429551171648e+31,0.0007583239443126475,2.397347831662547,0.4,0.4,c
303,2.4353225777637742e+32,84623443183.76682,2.0988730280645544,4019719.515769959,1140828604748109.8,1.016339649436781e+31,0.0007555602982144606,2.402539955996741,0.4,0.4,c
304,2.46142345182649e+32,85129427713.9346,2.096565496289966,4018126.417321867,1139122665416777.5,1.0172512724919572e+31,0.0007528119140313747,2.407735194106871,0.4,0.4,c
305,2.4878040652686866e+32,85638008768.47989,2.0942121808216023,4016552.964734916,1137398442467218.2,1.018164465089281e+31,0.0007500782803034447,2.4129335663875304,0.4,0.4,c
306,2.514467416232203e+32,86149196742.95943,2.091812836262585,4014998.8995852014,1135655739942457.8,1.0190792718492496e+31,0.0007473588915855036,2.41813509313487,0.4,0.4,c
307,2.5414165349917157e+32,86663002066.2546,2.089367211953603,4013463.966759062,1133894359785335.2,1.0199957372680786e+31,0.0007446532483011005,2.4233397945450665,0.4,0.4,c
308,2.5686544842992487e+32,87179435200.75934,2.0868750519316377,4011947.914418976,1132114101815989.0,1.0209139057249323e+31,0.0007419608565988876,2.4285476907129078,0.4,0.4,c
309,2.5961843597323786e+32,87698506642.56746,2.0843360948886227,4010450.493969462,1130314763709095.0,1.021833821489055e+31,0.0007392812282115244,2.433758801630458,0.4,0.4,c
310,2.6240092900457952e+32,88220226921.65904,2.0817500741301003,4008971.46002301,1128496140970891.0,1.0227555287268107e+31,0.0007366138803169745,2.43897314718582,0.4,0.4,c
311,2.652132437527007e+32,88744606602.08617,2.0791167175337337,4007510.5703660487,1126658026915927.2,1.0236790715086308e+31,0.0007339583354021752,2.4441907471619704,0.4,0.4,c
312,2.6805569983558646e+32,89271656282.15787,2.076435747507719,4006067.585924966,1124800212643567.6,1.024604493815873e+31,0.0007313141211290332,2.4494116212357,0.4,0.4,c
313,2.709286202967544e+32,89801386594.62442,2.0737068809491097,4004642.2707322,1122922487014266.4,1.025531839547595e+31,0.0007286807702026809,2.454635788976625,0.4,0.4,c
314,2.7383233164198137e+32,90333808206.86082,2.0709298292019507,4003234.3918924057,1121024636625562.8,1.0264611525272431e+31,0.0007260578202419684,2.4598632698462652,0.4,0.4,c
315,2.7676716387642406e+32,90868931821.0497,2.0681042980152444,4001843.7195487153,1119106445787819.6,1.0273924765092593e+31,0.0007234448136521057,2.4650940831972274,0.4,0.4,c
316,2.7973345054209725e+32,91406768174.36339,2.065229987500774,4000470.026849101,1117167696499727.9,1.0283258551856096e+31,0.0007208412974994989,2.4703282482724322,0.4,0.4,c
317,2.8273152875579382e+32,91947328039.1455,2.0623065920906782,3999113.089912852,1115208168423522.0,1.0292613321922337e+31,0.0007182468233885967,2.4755657842044436,0.4,0.4,c
318,2.8576173924741188e+32,92490622223.09164,2.059333800494796,3997772.6877971776,1113227638859929.6,1.0301989511154206e+31,0.0007156609473408435,2.4808067100148357,0.4,0.4,c
319,2.8882442639865087e+32,93036661569.42972,2.056311295657821,3996448.602463945,1111225882722880.1,1.0311387554981103e+31,0.0007130832296756107,2.4860510446136512,0.4,0.4,c
320,2.9191993828216405e+32,93585456957.0994,2.053238754716144,3995140.6187465587,1109202672513914.6,1.0320807888461248e+31,0.000710513234893078,2.4912988067989215,0.4,0.4,c
321,2.9504862670113112e+32,94137019300.93105,2.0501158489544196,3993848.524316999,1107157778296321.8,1.0330250946343303e+31,0.0007079505315590492,2.4965500152562314,0.4,0.4,c
322,2.98210847229212e+32,94691359551.82416,2.046942243761877,3992572.1096530184,1105090967669022.8,1.033971716312731e+31,0.0007053946921916465,2.5018046885583707,0.4,0.4,c
323,3.0140695925097164e+32,95248488696.92497,2.0437175985882803,3991311.16800551,1103002005740152.6,1.0349206973124994e+31,0.0007028452931498104,2.5070628451650236,0.4,0.4,c
324,3.046373260027387e+32,95808417759.80373,2.0404415668995477,3990065.4953660537,1100890655100352.9,1.0358720810519426e+31,0.0007003019145236442,2.5123245034225263,0.4,0.4,c
325,3.079023146138578e+32,96371157800.63126,2.037113796133077,3988834.8904346516,1098756675795810.0,1.0368259109424063e+31,0.0006977641400264771,2.5175896815636745,0.4,0.4,c
326,3.1120229614842815e+32,96936719916.35503,2.0337339276526576,3987619.1545876507,1096599825300975.4,1.037782230394121e+31,0.0006952315568886649,2.522858397707579,0.4,0.4,c
